#Axion frequency	#gapp(GeV^-1)
31.2470979350099	6.12160655165678e-08
31.5598512863676	6.18739218657286e-08
31.8757349975107	6.25407989272682e-08
32.1947804003253	6.31540425631209e-08
32.5170191402994	6.39298324057294e-08
32.8424831796622	6.4298086021128e-08
33.1712048005536	6.43369867161441e-08
33.5032166082268	6.48445430519498e-08
33.8385515342823	6.68649854111215e-08
34.1772428399341	6.77115621392265e-08
34.5193241193088	6.69145037196326e-08
34.864829302778	6.7022991805794e-08
35.2137926603237	6.77356492878688e-08
35.5662488049371	6.88722262788597e-08
35.9222326960524	6.98330374094849e-08
36.281779643014	7.03698205604141e-08
36.6449253085786	7.06514050842562e-08
37.0117057124532	7.11954055423212e-08
37.3821572348669	7.22245379088202e-08
37.7563166201801	7.31597284981733e-08
38.1342209805289	7.39969991422619e-08
38.5159077995058	7.4812275882414e-08
38.9014149358784	7.53572575464283e-08
39.2907806273438	7.64797810155828e-08
39.6840434943218	7.73722430871896e-08
40.0812425437851	7.76382048363645e-08
40.482417173129	7.81956067047046e-08
40.8876071740785	7.90217353447473e-08
41.2968527366356	8.01855483492733e-08
41.7101944530655	8.117917131245e-08
42.1276733219227	8.16948869330741e-08
42.5493307521178	8.28875945587095e-08
42.975208567025	8.41428622485898e-08
43.4053490086298	8.48740118455736e-08
43.8397947417195	8.56193753821779e-08
44.2785888581146	8.66435318282899e-08
44.7217748809436	8.88559475576285e-08
45.1693967689593	9.01310304974106e-08
45.6214989208993	9.20650777085684e-08
46.0781261798898	9.3376088501619e-08
46.5393238378937	9.40553902866411e-08
47.0051376402025	9.55277893256643e-08
47.4756137899742	9.58857404824637e-08
47.9507989528159	1.01635362658086e-07
48.4307402614124	1.07007075959125e-07
48.9154853202014	1.05792095684856e-07
49.405082210095	1.06352100123385e-07
49.899579493249	7.7521055385095e-07
50.3990262178797	7.74317078690205e-07
50.9034719231285	1.0619918867328e-07
51.4129666439763	1.10267189956365e-07
51.9275609162057	1.13005783723732e-07
52.4473057814137	1.13574267621324e-07
52.9722527920749	1.13188574805363e-07
53.5024540166541	1.09636527028108e-07
54.0379620447715	1.10081019500469e-07
54.5788299924188	1.10943651806344e-07
55.1251115072274	1.10912396701426e-07
55.6768607737901	1.13975939396642e-07
56.2341325190349	1.1588410195244e-07
56.796982017654	1.16107695794837e-07
57.3654650975858	1.3019515361649e-07
57.9396381455526	1.49875070348892e-07
58.5195581126537	1.57514895029195e-07
59.1052825200137	1.56345005656053e-07
59.6968694644885	1.54256544763804e-07
60.2943776244275	1.56433938712611e-07
60.8978662654939	1.64195253542679e-07
61.5073952465429	1.72184027603133e-07
62.1230250255595	1.73030379834179e-07
62.7448166656546	1.58035766652153e-07
63.3728318411222	1.45856413889902e-07
64.0071328435565	1.59902430691881e-07
64.6477825880305	1.72107833571272e-07
65.2948446193367	1.5418839719528e-07
65.9483831182895	1.36325936247403e-07
66.6084629080916	1.69569959288977e-07
67.2751494607634	2.2321706919187e-07
67.9485089036373	2.25870650469814e-07
68.6286080259165	2.13419975605219e-07
69.3155142852997	2.07881675515083e-07
70.0092958146724	1.71711286008893e-07
70.7100214288645	1.47605327336724e-07
71.4177606314762	1.49717732763907e-07
72.1325836217715	1.62574985921602e-07
72.8545613016419	2.62368078681478e-07
73.5837652826379	3.08257653479175e-07
74.3202678930733	2.57860631613295e-07
75.0641421851981	2.48561364048585e-07
75.8154619424453	2.6893916506332e-07
76.5743016867489	2.68598967133059e-07
77.3407366859356	2.44917289430971e-07
78.1148429611907	2.69882169069254e-07
78.8966972945981	2.74339313481797e-07
79.6863772367566	2.42782235801606e-07
80.4839611144717	2.57299257466094e-07
81.2895280385249	3.2651085202782e-07
82.1031579115202	4.02415379805309e-07
82.9249314358099	4.63706383064287e-07
83.754930121499	4.91435540397566e-07
84.5932362945302	4.47713001460996e-07
85.4399331048495	4.35075370660998e-07
86.2951045346539	4.46005414844726e-07
87.1588354067211	3.89973448592149e-07
88.0312113928233	3.51229213735753e-07
88.9123190222245	3.09178398168654e-07
89.8022456902634	2.76032367585422e-07
90.7010796670215	2.76580027611325e-07
91.6089101060794	2.82476182299516e-07
92.5258270533586	2.91991586378908e-07
93.4519214560537	2.77108541222565e-07
94.3872851716534	2.52093125069647e-07
95.332010977051	2.379006977236e-07
96.2861925777473	2.44272949683153e-07
97.2499246171449	2.53751485211488e-07
98.2233026859357	2.67843233129242e-07
99.2064233315822	1.37220583960735e-06
100.199384067894	1.44160867897851e-06
101.202283384701	4.32002540982193e-07
102.215220757619	4.52361694130085e-07
103.238296657922	4.43838869422814e-07
104.271612562503	4.10888954268949e-07
105.31527096394	3.71754586968919e-07
106.369375380664	3.46310639176288e-07
107.434030367227	3.44202992317364e-07
108.509341524669	3.41643199916696e-07
109.595415510998	3.37096395780482e-07
110.692360051761	3.38980329499869e-07
111.800283950738	3.40937465698839e-07
112.919297100729	3.66244878509181e-07
114.049510494455	3.88451877634807e-07
115.191036235566	4.01397647617187e-07
116.343987549764	4.08585126855278e-07
117.508478796029	4.08273834509212e-07
118.684625477966	4.12859314535983e-07
119.872544255257	4.1201159766499e-07
121.072352955239	4.12904696804874e-07
122.284170584584	4.23456563700495e-07
123.508117341108	4.4624993663269e-07
124.744314625689	4.43722890243017e-07
125.992885054314	4.51344854420658e-07
127.253952470236	4.78126205309799e-07
128.52764195626	4.88380048361698e-07
129.814079847149	5.11018283766094e-07
131.113393742156	5.22769089972915e-07
132.42571251768	5.3719650765099e-07
133.751166340047	5.84030191575537e-07
135.089886678424	6.20233673674029e-07
136.442006317857	6.2221436139612e-07
137.807659372442	6.5770906631319e-07
139.18698129863	6.88101872977354e-07
140.580108908658	6.32517088875042e-07
141.987180384123	5.81853122186629e-07
143.408335289687	5.9733474222524e-07
144.843714586918	5.56461139160928e-07
146.293460648276	4.87980667893445e-07
147.757717271231	4.84450864841515e-07
149.236629692528	8.84958291007866e-07
150.730344602589	8.94254993680411e-07
152.239010160069	5.10395849673857e-07
153.762776006547	5.1983213802801e-07
155.301793281372	5.34792938411537e-07
156.856214636649	5.83606474235677e-07
158.426194252386	6.3974925834979e-07
160.011887851783	6.13979449322687e-07
161.61345271668	5.68687397103868e-07
163.231047703157	5.77307309771162e-07
164.86483325729	5.82666149757207e-07
166.514971431065	5.93075194384301e-07
168.181625898453	6.16289165457314e-07
169.864961971644	6.1934066221891e-07
171.565146617443	6.46545676049326e-07
173.282348473832	6.71561067836005e-07
175.016737866698	6.77842793269735e-07
176.768486826725	6.87447135694897e-07
178.537769106458	6.85386873926063e-07
180.324760197538	7.04472470297169e-07
182.129637348109	7.27854646214411e-07
183.952579580397	7.4932179983958e-07
185.79376770847	7.83200121714893e-07
187.653384356168	8.00377414657286e-07
189.531613975222	7.95141719314158e-07
191.428642863545	8.0961004597045e-07
193.344659183715	8.29424723367462e-07
195.279852981635	8.47842822762378e-07
197.234416205383	8.87717633389728e-07
199.208542724256	1.05794876547745e-06
201.202428347992	1.13244412186054e-06
203.216270846199	1.09437535523845e-06
205.250269967965	1.22497860832088e-06
207.304627461678	1.42875319000592e-06
209.379547095029	1.55205136315469e-06
211.47523467523	1.55490187811933e-06
213.591898069424	1.50921968829614e-06
215.729747225304	1.38848074985064e-06
217.888994191937	1.19296756916055e-06
220.069853140798	1.0711734598562e-06
222.27254038701	1.06787264785327e-06
224.497274410804	1.08462004562484e-06
226.744275879186	1.10839806993607e-06
229.013767667828	1.12961196457226e-06
231.305974883171	1.13997313048418e-06
233.621124884756	1.16315653331015e-06
235.959447307774	1.1935828132523e-06
238.321174085842	1.21871616677166e-06
240.706539474009	1.23147338187088e-06
243.115780071993	1.24819163651368e-06
245.549134847646	1.27507930624119e-06
248.006845160659	1.43418268623919e-06
250.489154786499	1.4549171771678e-06
252.996309940593	1.34283752186925e-06
255.528559302745	1.37027574262711e-06
258.086154041808	1.40122375909639e-06
260.669347840588	1.43418609957863e-06
263.278396921016	1.46387353796742e-06
265.913560069554	1.49687828659466e-06
268.575098662873	1.53628330155809e-06
271.263276693765	1.5724346703741e-06
273.978360797342	1.60836067824784e-06
276.720620277472	1.64756736172981e-06
279.4903271335	1.69400643060334e-06
282.287756087218	1.73722333518319e-06
285.113184610121	1.77842126078415e-06
287.966892950926	1.83062364502671e-06
290.849164163369	1.89126508477428e-06
293.760284134282	1.96178618573283e-06
296.700541611948	2.04434153589371e-06
299.670228234744	2.27317311545504e-06
302.669638560063	2.37877255872356e-06
305.699070093538	2.34229603205918e-06
308.758823318542	2.40986495984976e-06
311.849201726002	2.44282169765037e-06
314.970511844493	2.43662612834428e-06
318.123063270648	2.42212502983918e-06
321.307168699863	2.43610873225843e-06
324.523143957314	2.46795856500098e-06
327.771308029283	2.49803623639628e-06
331.051983094797	2.51040520119083e-06
334.365494557584	2.53542430691559e-06
337.712171078353	2.58854112457504e-06
341.092344607387	2.63467555441819e-06
344.506350417472	2.68611161444764e-06
347.954527137152	2.85617402016122e-06
351.437216784318	2.9128035576019e-06
354.954764800128	2.90714574064731e-06
358.507520083275	3.00013125482739e-06
362.095835024592	3.02457009354813e-06
365.720065542003	3.07622461233937e-06
369.38057111583	3.15989214095189e-06
373.077714824445	3.24598272842749e-06
376.811863380285	3.33441429273178e-06
380.583387166227	3.41429448508564e-06
384.39266027232	3.47636352844867e-06
388.240060532899	3.56329874272573e-06
392.125969564051	3.68647869055389e-06
396.050772801479	3.81559581391553e-06
400.014859538721	3.96423390827603e-06
404.01862296577	4.14369129406733e-06
408.062460208073	4.33701440886537e-06
412.146772365918	4.44831302476269e-06
416.271964554223	4.53640915740873e-06
420.438445942715	4.72053628376213e-06
424.646629796514	4.86052650702926e-06
428.89693351713	4.70382102755079e-06
433.189778683856	4.52663050247813e-06
437.52559109559	4.64000785479161e-06
441.904800813065	4.94658181777595e-06
446.32784220151	5.04364635538411e-06
450.79515397373	5.00908840878032e-06
455.307179233622	5.11350214475444e-06
459.864365520128	5.18047570259804e-06
464.467164851622	5.16931125512514e-06
469.116033770749	5.26024957943673e-06
473.811433389701	5.56941335285862e-06
478.553829435966	5.6132647965573e-06
483.343692298509	5.53678052369608e-06
488.18149707444	5.73455902673182e-06
493.06772361613	6.57907398688352e-06
498.002856578814	7.32075420813425e-06
502.987385468654	7.50636963484584e-06
508.021804691302	7.75824299920841e-06
513.106613600931	7.94549532735314e-06
518.24231654977	8.14606736330475e-06
523.429422938127	8.34748999956282e-06
528.668447264919	8.481282968239e-06
533.959909178695	8.62102529226689e-06
539.304333529195	8.85938044421641e-06
544.70225041939	9.13250830441278e-06
550.154195258078	8.89630010348023e-06
555.660708812979	8.91164828129193e-06
561.22233726438	8.97921086778134e-06
566.839632259304	8.93684475599861e-06
572.513150966232	9.33705958340366e-06
578.243456130361	9.22356823674752e-06
584.03111612943	9.11294803506661e-06
589.876705030087	9.49680684489438e-06
595.780802644839	9.93940019032927e-06
601.743994589553	1.04708954978053e-05
607.766872341551	1.09603028126696e-05
613.850033298268	1.12060185922724e-05
619.99408083652	1.13897750208188e-05
626.199624372333	1.15434152028324e-05
632.467279421411	1.17557296668841e-05
638.79766766017	1.19848590544764e-05
645.191416987411	1.23131587670031e-05
651.649161586596	1.17285403096799e-05
658.171541988756	1.06826304140096e-05
664.759205136014	1.04332214254978e-05
671.412804445766	1.06465287941062e-05
678.132999875488	1.08692780769991e-05
684.920457988187	1.10773347146117e-05
691.775852018532	1.14970687366801e-05
698.699861939617	1.15675440361894e-05
705.693174530414	1.18473990354833e-05
712.756483443891	1.22631871945932e-05
719.890489275814	1.23859218783937e-05
727.095899634235	1.25790695568061e-05
734.373429209687	1.27962097657692e-05
741.723799846059	1.30949416809986e-05
749.147740612211	1.32394127453575e-05
756.64598787427	1.31731532619595e-05
764.219285368689	1.32454074683232e-05
771.868384275997	1.34648090855147e-05
779.594043295323	1.36361122096516e-05
787.397028719641	1.39531579720374e-05
795.27811451178	1.43326022797816e-05
803.238082381189	1.45922348083827e-05
811.277721861482	1.49551381331575e-05
819.397830388735	1.53714131589904e-05
827.5992133806	1.57540165018663e-05
835.882684316176	1.61234853436668e-05
844.249064816712	1.67541345309278e-05
852.699184727085	1.72159959176954e-05
861.233882198129	1.73764961109103e-05
869.854003769753	1.77847647748356e-05
878.560404454923	1.817299091985e-05
887.353947824452	1.84433400662959e-05
896.235506092674	1.99800664759209e-05
905.205960203939	2.18383837742491e-05
914.266199920011	2.25119397295554e-05
923.417123908304	2.30568449129943e-05
932.659639831035	2.37166801366055e-05
941.994664435236	2.4708101761733e-05
951.423123643703	2.56464602222328e-05
960.94595264682	2.63689769429251e-05
970.564095995333	2.7338656842061e-05
980.278507694023	2.84800222319357e-05
990.090151296348	2.95948523326634e-05
1000	3.00897414905837e-05
