#Axion frequency	#gann(GeV^-1)
293.760284134282	1.48825158917663e-07
296.700541611948	1.5508797858504e-07
299.670228234744	1.7244761565521e-07
302.669638560063	1.80458607903167e-07
305.699070093538	1.77691423121731e-07
308.758823318542	1.82817341781706e-07
311.849201726002	1.85317508097614e-07
314.970511844493	1.84847499391635e-07
318.123063270648	1.83747416056765e-07
321.307168699863	1.84808248654088e-07
324.523143957314	1.87224442862143e-07
327.771308029283	1.89506197243856e-07
331.051983094797	1.90444532504132e-07
334.365494557584	1.92342533628079e-07
337.712171078353	1.96372085312589e-07
341.092344607387	1.99871938611035e-07
344.506350417472	2.03773984544304e-07
347.954527137152	2.16675270494989e-07
351.437216784318	2.20971304369799e-07
354.954764800128	2.20542090669796e-07
358.507520083275	2.27596164159319e-07
362.095835024592	2.29450145027789e-07
365.720065542003	2.33368763694711e-07
369.38057111583	2.39715955520488e-07
373.077714824445	2.46246965604844e-07
376.811863380285	2.52955567034825e-07
380.583387166227	2.59015443696152e-07
384.39266027232	2.63724129744382e-07
388.240060532899	2.703192149654e-07
392.125969564051	2.79663900662709e-07
396.050772801479	2.89458992779799e-07
400.014859538721	3.00734986145078e-07
404.01862296577	3.14348994722349e-07
408.062460208073	3.29014886189787e-07
412.146772365918	3.37458229464756e-07
416.271964554223	3.44141384355145e-07
420.438445942715	3.58109649112989e-07
424.646629796514	3.68729597084978e-07
428.89693351713	3.56841595193508e-07
433.189778683856	3.4339955536041e-07
437.52559109559	3.52000595880743e-07
441.904800813065	3.75257931003693e-07
446.32784220151	3.82621447649829e-07
450.79515397373	3.79999810321266e-07
455.307179233622	3.87920852360682e-07
459.864365520128	3.93001605024679e-07
464.467164851622	3.92154646940528e-07
469.116033770749	3.99053416371062e-07
473.811433389701	4.22507219872033e-07
478.553829435966	4.2583388111814e-07
483.343692298509	4.20031625935565e-07
488.18149707444	4.35035512372759e-07
493.06772361613	4.99102164522198e-07
498.002856578814	5.55367560617081e-07
502.987385468654	5.6944873091934e-07
508.021804691302	5.8855636545719e-07
513.106613600931	6.02761714488859e-07
518.24231654977	6.17977524112774e-07
523.429422938127	6.332578620358e-07
528.668447264919	6.43407673452614e-07
533.959909178695	6.54008815275419e-07
539.304333529195	6.720909302509e-07
544.70225041939	6.92810974817521e-07
550.154195258078	6.74891731988155e-07
555.660708812979	6.76056076511802e-07
561.22233726438	6.8118151410755e-07
566.839632259304	6.77967533213688e-07
572.513150966232	7.08328658051312e-07
578.243456130361	6.99718969684295e-07
584.03111612943	6.91327092315398e-07
589.876705030087	7.20447415819574e-07
595.780802644839	7.54023462714634e-07
601.743994589553	7.94343796385228e-07
607.766872341551	8.31471247857694e-07
613.850033298268	8.50111755275837e-07
619.99408083652	8.6405189813108e-07
626.199624372333	8.75707360214875e-07
632.467279421411	8.91813974729139e-07
638.79766766017	9.09196204132692e-07
645.191416987411	9.34101699565754e-07
651.649161586596	8.89751333837783e-07
658.171541988756	8.10406445200728e-07
664.759205136014	7.91485763313628e-07
671.412804445766	8.07667701621847e-07
678.132999875488	8.2456592308269e-07
684.920457988187	8.40349530073988e-07
691.775852018532	8.72191421403321e-07
698.699861939617	8.77537823435061e-07
705.693174530414	8.98768202691835e-07
712.756483443891	9.30310752693275e-07
719.890489275814	9.39621659740211e-07
727.095899634235	9.54274242240462e-07
734.373429209687	9.70746947748011e-07
741.723799846059	9.93409368903343e-07
749.147740612211	1.00436924275126e-06
756.64598787427	9.99342661252102e-07
764.219285368689	1.00482401483831e-06
771.868384275997	1.02146827545284e-06
779.594043295323	1.03446368487012e-06
787.397028719641	1.05851543236146e-06
795.27811451178	1.08730086260412e-06
803.238082381189	1.10699712339455e-06
811.277721861482	1.13452772044643e-06
819.397830388735	1.16610720516479e-06
827.5992133806	1.19513228634848e-06
835.882684316176	1.22316095710576e-06
844.249064816712	1.2710033092428e-06
852.699184727085	1.30604106961827e-06
861.233882198129	1.31821694634492e-06
869.854003769753	1.34918905188408e-06
878.560404454923	1.37864069047138e-06
887.353947824452	1.39914993606383e-06
896.235506092674	1.51572918093193e-06
905.205960203939	1.65670497597752e-06
914.266199920011	1.7078023243111e-06
923.417123908304	1.74913995891681e-06
932.659639831035	1.79919642415628e-06
941.994664435236	1.87440771985561e-06
951.423123643703	1.94559353410042e-06
960.94595264682	2.00040514739432e-06
970.564095995333	2.07396707077704e-06
980.278507694023	2.16055341069857e-06
990.090151296348	2.24512672868481e-06
1000	2.28267004411325e-06
